Cruise,Station,Type,DateTime,Lat,Lon,Depth,Temperature,Transmission,PAR,Fluorescence,Density,Oxygen,Salinity,Turbidity,
CCC,SS,T,yyyy-mm-ddThh:mm:ss.sss,degN,degE,m,degC,%,uE/m2/s,volts,kg/m3,uM,PSU,NTU,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,35.5,15.0357,NaN,NaN,4.1765,1026.3025,NaN,35.2329,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,35,15.0407,NaN,NaN,4.2291,1026.2988,NaN,35.2324,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,34.5,15.0478,NaN,NaN,4.2563,1026.2948,NaN,35.2322,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,34,15.0582,NaN,NaN,4.4646,1026.2896,NaN,35.2313,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,33.5,15.0651,NaN,NaN,4.44,1026.2857,NaN,35.2311,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,33,15.0714,NaN,NaN,4.6351,1026.2819,NaN,35.2309,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,32.5,15.0774,NaN,NaN,4.5445,1026.2782,NaN,35.2307,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,32,15.0852,NaN,NaN,4.6076,1026.2739,NaN,35.2303,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,31.5,15.0912,NaN,NaN,4.7357,1026.2701,NaN,35.23,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,31,15.0945,NaN,NaN,4.6644,1026.267,NaN,35.2298,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,30.5,15.0987,NaN,NaN,4.6678,1026.2634,NaN,35.2293,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,30,15.1069,NaN,NaN,4.5246,1026.2587,NaN,35.2284,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,29.5,15.1188,NaN,NaN,4.5189,1026.2529,NaN,35.2272,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,29,15.1287,NaN,NaN,4.4561,1026.2478,NaN,35.2264,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,28.5,15.1345,NaN,NaN,4.5709,1026.2441,NaN,35.2261,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,28,15.1379,NaN,NaN,4.4937,1026.241,NaN,35.226,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,27.5,15.1396,NaN,NaN,4.4534,1026.2382,NaN,35.2258,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,27,15.1412,NaN,NaN,4.5761,1026.2356,NaN,35.2257,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,26.5,15.1434,NaN,NaN,4.5166,1026.2329,NaN,35.2257,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,26,15.1464,NaN,NaN,4.4409,1026.2299,NaN,35.2257,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,25.5,15.1474,NaN,NaN,4.623,1026.2274,NaN,35.2256,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,25,15.1489,NaN,NaN,4.6488,1026.2248,NaN,35.2255,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,24.5,15.1517,NaN,NaN,4.5755,1026.222,NaN,35.2255,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,24,15.1577,NaN,NaN,4.673,1026.2178,NaN,35.2248,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,23.5,15.1911,NaN,NaN,5.1376,1026.2085,NaN,35.2252,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,23,15.2372,NaN,NaN,5.5618,1026.1961,NaN,35.2254,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,22.5,15.2683,NaN,NaN,5.6277,1026.1871,NaN,35.2256,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,22,15.3083,NaN,NaN,5.3557,1026.1756,NaN,35.2252,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,21.5,15.3678,NaN,NaN,5.369,1026.1602,NaN,35.2254,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,21,15.4924,NaN,NaN,5.7479,1026.125,NaN,35.2188,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,20.5,15.5404,NaN,NaN,4.8248,1026.1075,NaN,35.2131,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,20,15.5594,NaN,NaN,4.1182,1026.0991,NaN,35.2107,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,19.5,15.5804,NaN,NaN,4.0561,1026.091,NaN,35.2092,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,19,15.6139,NaN,NaN,4.1392,1026.0807,NaN,35.2085,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,18.5,15.6394,NaN,NaN,4.1288,1026.0726,NaN,35.2084,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,18,15.6702,NaN,NaN,4.1626,1026.0623,NaN,35.207,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,17.5,15.69,NaN,NaN,3.801,1026.0557,NaN,35.207,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,17,15.7096,NaN,NaN,3.4796,1026.0487,NaN,35.2067,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,16.5,15.7488,NaN,NaN,2.9869,1026.0371,NaN,35.2061,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,16,15.7597,NaN,NaN,2.8157,1026.0323,NaN,35.206,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,15.5,15.7722,NaN,NaN,2.7648,1026.0272,NaN,35.2059,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,15,15.7861,NaN,NaN,2.8618,1026.0217,NaN,35.2059,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,14.5,15.8282,NaN,NaN,2.7863,1026.0095,NaN,35.2052,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,14,15.8718,NaN,NaN,2.8097,1025.9964,NaN,35.2041,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,13.5,15.9414,NaN,NaN,2.8319,1025.9771,NaN,35.2026,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,13,16.0803,NaN,NaN,2.9262,1025.9426,NaN,35.2021,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,12.5,16.1786,NaN,NaN,2.9202,1025.918,NaN,35.2024,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,12,16.2816,NaN,NaN,2.7564,1025.8929,NaN,35.2037,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,11.5,16.3948,NaN,NaN,2.6106,1025.8648,NaN,35.2043,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,11,16.4553,NaN,NaN,2.764,1025.849,NaN,35.205,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,10.5,16.4929,NaN,NaN,2.5641,1025.8382,NaN,35.2053,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,10,16.5833,NaN,NaN,2.4122,1025.8148,NaN,35.2053,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,9.5,16.6978,NaN,NaN,2.347,1025.7809,NaN,35.1991,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,9,16.8364,NaN,NaN,2.3522,1025.7379,NaN,35.1886,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,8.5,16.8992,NaN,NaN,2.3354,1025.7158,NaN,35.1821,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,8,16.9252,NaN,NaN,2.3252,1025.704,NaN,35.1776,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,7.5,16.9413,NaN,NaN,2.2856,1025.6968,NaN,35.1761,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,7,16.9633,NaN,NaN,2.1771,1025.6881,NaN,35.1745,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,6.5,17.0184,NaN,NaN,2.1247,1025.6779,NaN,35.1812,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,6,17.0694,NaN,NaN,2.0862,1025.6669,NaN,35.1857,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,5.5,17.1415,NaN,NaN,2.0303,1025.6498,NaN,35.1888,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,5,17.1643,NaN,NaN,2.0153,1025.6417,NaN,35.1882,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,4.5,17.1984,NaN,NaN,2.0001,1025.6318,NaN,35.1889,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,4,17.2136,NaN,NaN,2.0327,1025.6259,NaN,35.1888,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,3.5,17.2188,NaN,NaN,1.9813,1025.6229,NaN,35.1895,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,3,17.218,NaN,NaN,1.9624,1025.621,NaN,35.1896,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,2.5,17.2145,NaN,NaN,1.9826,1025.6198,NaN,35.1899,NaN,
WCO,L4,c,2002-08-07T12:00:00.000,50.25174,-4.22056,2,17.2129,NaN,NaN,1.9504,1025.6182,NaN,35.1901,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,51.5,14.0737,NaN,NaN,2.805,1026.6193,NaN,35.2802,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,51,14.0736,NaN,NaN,2.8199,1026.617,NaN,35.2802,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,50.5,14.0735,NaN,NaN,2.8237,1026.615,NaN,35.2804,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,50,14.0745,NaN,NaN,2.8155,1026.6124,NaN,35.2802,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,49.5,14.0748,NaN,NaN,2.8839,1026.61,NaN,35.2801,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,49,14.0748,NaN,NaN,2.9032,1026.6077,NaN,35.2801,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,48.5,14.0753,NaN,NaN,2.8728,1026.6053,NaN,35.2801,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,48,14.0758,NaN,NaN,2.8747,1026.603,NaN,35.2801,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,47.5,14.0747,NaN,NaN,2.8532,1026.6011,NaN,35.2802,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,47,14.0739,NaN,NaN,2.8353,1026.5991,NaN,35.2803,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,46.5,14.0744,NaN,NaN,2.8614,1026.5968,NaN,35.2804,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,46,14.0741,NaN,NaN,2.8362,1026.5945,NaN,35.2802,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,45.5,14.074,NaN,NaN,2.8812,1026.5922,NaN,35.28,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,45,14.074,NaN,NaN,2.9075,1026.5901,NaN,35.2802,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,44.5,14.074,NaN,NaN,2.8533,1026.5878,NaN,35.2802,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,44,14.074,NaN,NaN,2.8471,1026.5855,NaN,35.2802,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,43.5,14.0738,NaN,NaN,2.83,1026.5834,NaN,35.2803,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,43,14.0742,NaN,NaN,2.8795,1026.581,NaN,35.2802,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,42.5,14.0743,NaN,NaN,2.8562,1026.5789,NaN,35.2803,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,42,14.0742,NaN,NaN,2.8681,1026.5766,NaN,35.2802,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,41.5,14.0741,NaN,NaN,2.8567,1026.5744,NaN,35.2802,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,41,14.0745,NaN,NaN,2.8686,1026.5719,NaN,35.2801,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,40.5,14.0743,NaN,NaN,2.8549,1026.5696,NaN,35.2799,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,40,14.0746,NaN,NaN,2.8684,1026.5675,NaN,35.2802,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,39.5,14.0749,NaN,NaN,2.896,1026.5652,NaN,35.2802,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,39,14.0758,NaN,NaN,2.9254,1026.5626,NaN,35.2801,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,38.5,14.0772,NaN,NaN,2.9063,1026.56,NaN,35.2799,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,38,14.0782,NaN,NaN,2.9286,1026.5575,NaN,35.2798,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,37.5,14.0797,NaN,NaN,2.9478,1026.5549,NaN,35.2799,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,37,14.0775,NaN,NaN,2.9548,1026.5532,NaN,35.28,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,36.5,14.0788,NaN,NaN,2.9441,1026.5507,NaN,35.28,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,36,14.0804,NaN,NaN,2.962,1026.548,NaN,35.2798,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,35.5,14.0801,NaN,NaN,2.9541,1026.5459,NaN,35.2799,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,35,14.0801,NaN,NaN,2.9575,1026.5436,NaN,35.2798,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,34.5,14.0806,NaN,NaN,2.9916,1026.5414,NaN,35.28,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,34,14.081,NaN,NaN,2.9286,1026.5389,NaN,35.2798,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,33.5,14.0818,NaN,NaN,2.9611,1026.5364,NaN,35.2797,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,33,14.0826,NaN,NaN,3.0043,1026.5339,NaN,35.2796,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,32.5,14.0826,NaN,NaN,3.0024,1026.5317,NaN,35.2796,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,32,14.0873,NaN,NaN,3.068,1026.5285,NaN,35.2797,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,31.5,14.0887,NaN,NaN,3.0645,1026.5257,NaN,35.2794,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,31,14.0903,NaN,NaN,3.0842,1026.523,NaN,35.2792,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,30.5,14.093,NaN,NaN,3.1844,1026.5201,NaN,35.2791,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,30,14.0912,NaN,NaN,3.2012,1026.5183,NaN,35.2791,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,29.5,14.0922,NaN,NaN,3.2844,1026.5158,NaN,35.2792,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,29,14.102,NaN,NaN,3.2259,1026.5114,NaN,35.279,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,28.5,14.11,NaN,NaN,3.2274,1026.5072,NaN,35.2786,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,28,14.1076,NaN,NaN,3.2438,1026.5055,NaN,35.2787,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,27.5,14.0997,NaN,NaN,3.258,1026.505,NaN,35.2789,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,27,14.101,NaN,NaN,3.2752,1026.5026,NaN,35.279,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,26.5,14.1094,NaN,NaN,3.2938,1026.4985,NaN,35.2789,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,26,14.1168,NaN,NaN,3.4101,1026.4946,NaN,35.2787,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,25.5,14.12,NaN,NaN,3.4381,1026.4913,NaN,35.2783,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,25,14.1192,NaN,NaN,3.3861,1026.4893,NaN,35.2783,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,24.5,14.1209,NaN,NaN,3.4342,1026.4867,NaN,35.2784,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,24,14.1227,NaN,NaN,3.342,1026.4839,NaN,35.2781,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,23.5,14.124,NaN,NaN,3.3888,1026.4813,NaN,35.278,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,23,14.1291,NaN,NaN,3.5442,1026.4779,NaN,35.278,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,22.5,14.1465,NaN,NaN,3.546,1026.4717,NaN,35.2776,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,22,14.1645,NaN,NaN,3.7299,1026.4651,NaN,35.277,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,21.5,14.1899,NaN,NaN,3.9395,1026.4566,NaN,35.2759,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,21,14.2136,NaN,NaN,3.9173,1026.449,NaN,35.2755,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,20.5,14.2255,NaN,NaN,3.9071,1026.4438,NaN,35.275,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,20,14.2381,NaN,NaN,3.931,1026.4389,NaN,35.275,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,19.5,14.2612,NaN,NaN,4.0356,1026.4315,NaN,35.2746,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,19,14.2846,NaN,NaN,4.1009,1026.4228,NaN,35.2728,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,18.5,14.3635,NaN,NaN,4.1182,1026.4032,NaN,35.2722,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,18,14.5023,NaN,NaN,3.9026,1026.3687,NaN,35.2692,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,17.5,14.6853,NaN,NaN,3.713,1026.3231,NaN,35.2644,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,17,14.8015,NaN,NaN,3.557,1026.2886,NaN,35.2554,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,16.5,14.9923,NaN,NaN,3.4508,1026.2429,NaN,35.2535,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,16,15.1452,NaN,NaN,3.4412,1026.2008,NaN,35.2455,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,15.5,15.2444,NaN,NaN,3.5006,1026.1711,NaN,35.2385,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,15,15.3342,NaN,NaN,3.5703,1026.1456,NaN,35.2343,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,14.5,15.3864,NaN,NaN,3.6236,1026.1286,NaN,35.2304,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,14,15.4195,NaN,NaN,3.6927,1026.1177,NaN,35.2287,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,13.5,15.4576,NaN,NaN,3.741,1026.1063,NaN,35.2279,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,13,15.4801,NaN,NaN,3.7194,1026.0985,NaN,35.2272,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,12.5,15.4924,NaN,NaN,3.7411,1026.0928,NaN,35.2262,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,12,15.5003,NaN,NaN,3.7593,1026.0883,NaN,35.2257,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,11.5,15.5105,NaN,NaN,3.8207,1026.0839,NaN,35.2258,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,11,15.5208,NaN,NaN,3.903,1026.0794,NaN,35.226,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,10.5,15.5248,NaN,NaN,3.7861,1026.076,NaN,35.2256,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,10,15.5312,NaN,NaN,3.7628,1026.0722,NaN,35.2253,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,9.5,15.536,NaN,NaN,3.7308,1026.0689,NaN,35.2254,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,9,15.5388,NaN,NaN,3.7299,1026.0664,NaN,35.2259,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,8.5,15.5427,NaN,NaN,3.6815,1026.0634,NaN,35.2261,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,8,15.5465,NaN,NaN,3.6011,1026.0607,NaN,35.2265,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,7.5,15.5483,NaN,NaN,3.5761,1026.058,NaN,35.2265,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,7,15.5516,NaN,NaN,3.5009,1026.055,NaN,35.2264,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,6.5,15.5558,NaN,NaN,3.342,1026.0521,NaN,35.2268,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,6,15.562,NaN,NaN,3.2253,1026.0489,NaN,35.2273,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,5.5,15.5691,NaN,NaN,3.1945,1026.045,NaN,35.2273,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,5,15.572,NaN,NaN,3.1852,1026.0422,NaN,35.2274,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,4.5,15.5724,NaN,NaN,3.1529,1026.0395,NaN,35.227,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,4,15.5736,NaN,NaN,3.1746,1026.0371,NaN,35.227,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,3.5,15.5743,NaN,NaN,3.2322,1026.0349,NaN,35.2273,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,3,15.5736,NaN,NaN,3.2902,1026.0332,NaN,35.2277,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,2.5,15.5736,NaN,NaN,3.3216,1026.031,NaN,35.2279,NaN,
WCO,L4,c,2002-08-12T12:00:00.000,50.25174,-4.22056,2,15.5782,NaN,NaN,3.1951,1026.0279,NaN,35.228,NaN,
WCO,L4,c,2002-08-28T12:00:00.000,50.25174,-4.22056,52,16.0737,NaN,NaN,1.8765,1009.3335,NaN,13.2766,NaN,
WCO,L4,c,2002-08-28T12:00:00.000,50.25174,-4.22056,51.5,16.0465,NaN,NaN,1.8632,1009.4351,NaN,13.406,NaN,
WCO,L4,c,2002-08-28T12:00:00.000,50.25174,-4.22056,51,16.0284,NaN,NaN,1.8706,1009.4993,NaN,13.4885,NaN,
WCO,L4,c,2002-08-28T12:00:00.000,50.25174,-4.22056,50.5,16.015,NaN,NaN,1.8768,1009.5205,NaN,13.5159,NaN,
WCO,L4,c,2002-08-28T12:00:00.000,50.25174,-4.22056,50,16.0012,NaN,NaN,1.8666,1009.5523,NaN,13.557,NaN,
WCO,L4,c,2002-08-28T12:00:00.000,50.25174,-4.22056,49.5,15.9882,NaN,NaN,1.8653,1009.5844,NaN,13.5989,NaN,
WCO,L4,c,2002-08-28T12:00:00.000,50.25174,-4.22056,49,15.9781,NaN,NaN,1.8765,1009.6004,NaN,13.6203,NaN,
WCO,L4,c,2002-08-28T12:00:00.000,50.25174,-4.22056,48.5,15.9679,NaN,NaN,1.8664,1009.6244,NaN,13.6523,NaN,
WCO,L4,c,2002-08-28T12:00:00.000,50.25174,-4.22056,48,15.9469,NaN,NaN,1.8856,1009.671,NaN,13.7111,NaN,
WCO,L4,c,2002-08-28T12:00:00.000,50.25174,-4.22056,47.5,15.9305,NaN,NaN,1.8728,1009.7107,NaN,13.762,NaN,
WCO,L4,c,2002-08-28T12:00:00.000,50.25174,-4.22056,47,15.9217,NaN,NaN,1.9042,1009.7317,NaN,13.7903,NaN,
WCO,L4,c,2002-08-28T12:00:00.000,50.25174,-4.22056,46.5,15.9057,NaN,NaN,1.8838,1009.772,NaN,13.8421,NaN,
WCO,L4,c,2002-08-28T12:00:00.000,50.25174,-4.22056,46,15.899,NaN,NaN,1.8768,1009.789,NaN,13.8657,NaN,
WCO,L4,c,2002-08-28T12:00:00.000,50.25174,-4.22056,45.5,15.8879,NaN,NaN,1.8694,1009.8191,NaN,13.9055,NaN,
WCO,L4,c,2002-08-28T12:00:00.000,50.25174,-4.22056,45,15.8746,NaN,NaN,1.8808,1009.8539,NaN,13.9507,NaN,
